Date,HSN1F
2018-09-27,563.6666666666666
2018-09-28,562.0
2018-09-29,560.3333333333334
2018-09-30,558.6666666666666
2018-10-01,557.0
2018-10-02,558.8709677419355
2018-10-03,560.741935483871
2018-10-04,562.6129032258065
2018-10-05,564.483870967742
2018-10-06,566.3548387096774
2018-10-07,568.2258064516129
2018-10-08,570.0967741935484
2018-10-09,571.9677419354839
2018-10-10,573.8387096774194
2018-10-11,575.7096774193549
2018-10-12,577.5806451612904
2018-10-13,579.4516129032259
2018-10-14,581.3225806451613
2018-10-15,583.1935483870968
2018-10-16,585.0645161290322
2018-10-17,586.9354838709677
2018-10-18,588.8064516129032
2018-10-19,590.6774193548387
2018-10-20,592.5483870967741
2018-10-21,594.4193548387096
2018-10-22,596.2903225806451
2018-10-23,598.1612903225806
2018-10-24,600.0322580645161
2018-10-25,601.9032258064516
2018-10-26,603.7741935483871
2018-10-27,605.6451612903226
2018-10-28,607.516129032258
2018-10-29,609.3870967741935
2018-10-30,611.258064516129
2018-10-31,613.1290322580645
2018-11-01,615.0
2018-11-02,613.3
2018-11-03,611.6
2018-11-04,609.9
2018-11-05,608.2
2018-11-06,606.5
2018-11-07,604.8
2018-11-08,603.1
2018-11-09,601.4
2018-11-10,599.7
2018-11-11,598.0
2018-11-12,596.3
2018-11-13,594.6
2018-11-14,592.9
2018-11-15,591.2
2018-11-16,589.5
2018-11-17,587.8
2018-11-18,586.1
2018-11-19,584.4
2018-11-20,582.7
2018-11-21,581.0
2018-11-22,579.3
2018-11-23,577.6
2018-11-24,575.9
2018-11-25,574.2
2018-11-26,572.5
2018-11-27,570.8
2018-11-28,569.1
2018-11-29,567.4
2018-11-30,565.7
2018-12-01,564.0
2018-12-02,566.5806451612904
2018-12-03,569.1612903225806
2018-12-04,571.741935483871
2018-12-05,574.3225806451613
2018-12-06,576.9032258064516
2018-12-07,579.483870967742
2018-12-08,582.0645161290322
2018-12-09,584.6451612903226
2018-12-10,587.2258064516129
2018-12-11,589.8064516129032
2018-12-12,592.3870967741935
2018-12-13,594.9677419354839
2018-12-14,597.5483870967741
2018-12-15,600.1290322580645
2018-12-16,602.7096774193549
2018-12-17,605.2903225806451
2018-12-18,607.8709677419355
2018-12-19,610.4516129032259
2018-12-20,613.0322580645161
2018-12-21,615.6129032258065
2018-12-22,618.1935483870968
2018-12-23,620.7741935483871
2018-12-24,623.3548387096774
2018-12-25,625.9354838709678
2018-12-26,628.516129032258
2018-12-27,631.0967741935484
2018-12-28,633.6774193548387
2018-12-29,636.258064516129
2018-12-30,638.8387096774194
2018-12-31,641.4193548387096
2019-01-01,644.0
2019-01-02,644.8064516129032
2019-01-03,645.6129032258065
2019-01-04,646.4193548387096
2019-01-05,647.2258064516129
2019-01-06,648.0322580645161
2019-01-07,648.8387096774194
2019-01-08,649.6451612903226
2019-01-09,650.4516129032259
2019-01-10,651.258064516129
2019-01-11,652.0645161290323
2019-01-12,652.8709677419355
2019-01-13,653.6774193548387
2019-01-14,654.483870967742
2019-01-15,655.2903225806451
2019-01-16,656.0967741935484
2019-01-17,656.9032258064516
2019-01-18,657.7096774193549
2019-01-19,658.516129032258
2019-01-20,659.3225806451613
2019-01-21,660.1290322580645
2019-01-22,660.9354838709677
2019-01-23,661.741935483871
2019-01-24,662.5483870967741
2019-01-25,663.3548387096774
2019-01-26,664.1612903225806
2019-01-27,664.9677419354839
2019-01-28,665.7741935483871
2019-01-29,666.5806451612904
2019-01-30,667.3870967741935
2019-01-31,668.1935483870968
2019-02-01,669.0
2019-02-02,669.8571428571429
2019-02-03,670.7142857142857
2019-02-04,671.5714285714286
2019-02-05,672.4285714285714
2019-02-06,673.2857142857143
2019-02-07,674.1428571428571
2019-02-08,675.0
2019-02-09,675.8571428571429
2019-02-10,676.7142857142857
2019-02-11,677.5714285714286
2019-02-12,678.4285714285714
2019-02-13,679.2857142857143
2019-02-14,680.1428571428571
2019-02-15,681.0
2019-02-16,681.8571428571429
2019-02-17,682.7142857142857
2019-02-18,683.5714285714286
2019-02-19,684.4285714285714
2019-02-20,685.2857142857143
2019-02-21,686.1428571428571
2019-02-22,687.0
2019-02-23,687.8571428571429
2019-02-24,688.7142857142857
2019-02-25,689.5714285714286
2019-02-26,690.4285714285714
2019-02-27,691.2857142857143
2019-02-28,692.1428571428571
2019-03-01,693.0
2019-03-02,691.8064516129032
2019-03-03,690.6129032258065
2019-03-04,689.4193548387096
2019-03-05,688.2258064516129
2019-03-06,687.0322580645161
2019-03-07,685.8387096774194
2019-03-08,684.6451612903226
2019-03-09,683.4516129032259
2019-03-10,682.258064516129
2019-03-11,681.0645161290323
2019-03-12,679.8709677419355
2019-03-13,678.6774193548387
2019-03-14,677.483870967742
2019-03-15,676.2903225806451
2019-03-16,675.0967741935484
2019-03-17,673.9032258064516
2019-03-18,672.7096774193549
2019-03-19,671.516129032258
2019-03-20,670.3225806451613
2019-03-21,669.1290322580645
2019-03-22,667.9354838709677
2019-03-23,666.741935483871
2019-03-24,665.5483870967741
2019-03-25,664.3548387096774
2019-03-26,663.1612903225806
2019-03-27,661.9677419354839
2019-03-28,660.7741935483871
2019-03-29,659.5806451612904
2019-03-30,658.3870967741935
2019-03-31,657.1935483870968
2019-04-01,656.0
2019-04-02,654.0666666666667
2019-04-03,652.1333333333333
2019-04-04,650.2
2019-04-05,648.2666666666667
2019-04-06,646.3333333333334
2019-04-07,644.4
2019-04-08,642.4666666666667
2019-04-09,640.5333333333333
2019-04-10,638.6
2019-04-11,636.6666666666666
2019-04-12,634.7333333333333
2019-04-13,632.8
2019-04-14,630.8666666666667
2019-04-15,628.9333333333333
2019-04-16,627.0
2019-04-17,625.0666666666667
2019-04-18,623.1333333333333
2019-04-19,621.2
2019-04-20,619.2666666666667
2019-04-21,617.3333333333334
2019-04-22,615.4
2019-04-23,613.4666666666667
2019-04-24,611.5333333333333
2019-04-25,609.6
2019-04-26,607.6666666666666
2019-04-27,605.7333333333333
2019-04-28,603.8
2019-04-29,601.8666666666667
2019-04-30,599.9333333333333
2019-05-01,598.0
2019-05-02,602.2258064516129
2019-05-03,606.4516129032259
2019-05-04,610.6774193548387
2019-05-05,614.9032258064516
2019-05-06,619.1290322580645
2019-05-07,623.3548387096774
2019-05-08,627.5806451612904
2019-05-09,631.8064516129032
2019-05-10,636.0322580645161
2019-05-11,640.258064516129
2019-05-12,644.483870967742
2019-05-13,648.7096774193549
2019-05-14,652.9354838709677
2019-05-15,657.1612903225806
2019-05-16,661.3870967741935
2019-05-17,665.6129032258065
2019-05-18,669.8387096774194
2019-05-19,674.0645161290322
2019-05-20,678.2903225806451
2019-05-21,682.516129032258
2019-05-22,686.741935483871
2019-05-23,690.9677419354839
2019-05-24,695.1935483870968
2019-05-25,699.4193548387096
2019-05-26,703.6451612903226
2019-05-27,707.8709677419355
2019-05-28,712.0967741935484
2019-05-29,716.3225806451612
2019-05-30,720.5483870967741
2019-05-31,724.7741935483871
2019-06-01,729.0
2019-06-02,726.7
2019-06-03,724.4
2019-06-04,722.1
2019-06-05,719.8
2019-06-06,717.5
2019-06-07,715.2
2019-06-08,712.9
2019-06-09,710.6
2019-06-10,708.3
2019-06-11,706.0
2019-06-12,703.7
2019-06-13,701.4
2019-06-14,699.1
2019-06-15,696.8
2019-06-16,694.5
2019-06-17,692.2
2019-06-18,689.9
2019-06-19,687.6
2019-06-20,685.3
2019-06-21,683.0
2019-06-22,680.7
2019-06-23,678.4
2019-06-24,676.1
2019-06-25,673.8
2019-06-26,671.5
2019-06-27,669.2
2019-06-28,666.9
2019-06-29,664.6
2019-06-30,662.3
2019-07-01,660.0
2019-07-02,661.5483870967741
2019-07-03,663.0967741935484
2019-07-04,664.6451612903226
2019-07-05,666.1935483870968
2019-07-06,667.741935483871
2019-07-07,669.2903225806451
2019-07-08,670.8387096774194
2019-07-09,672.3870967741935
2019-07-10,673.9354838709677
2019-07-11,675.483870967742
2019-07-12,677.0322580645161
2019-07-13,678.5806451612904
2019-07-14,680.1290322580645
2019-07-15,681.6774193548387
2019-07-16,683.2258064516129
2019-07-17,684.7741935483871
2019-07-18,686.3225806451613
2019-07-19,687.8709677419355
2019-07-20,689.4193548387096
2019-07-21,690.9677419354839
2019-07-22,692.516129032258
2019-07-23,694.0645161290322
2019-07-24,695.6129032258065
2019-07-25,697.1612903225806
2019-07-26,698.7096774193549
2019-07-27,700.258064516129
2019-07-28,701.8064516129032
2019-07-29,703.3548387096774
2019-07-30,704.9032258064516
2019-07-31,706.4516129032259
2019-08-01,708.0
2019-08-02,708.5483870967741
2019-08-03,709.0967741935484
2019-08-04,709.6451612903226
2019-08-05,710.1935483870968
2019-08-06,710.741935483871
2019-08-07,711.2903225806451
2019-08-08,711.8387096774194
2019-08-09,712.3870967741935
2019-08-10,712.9354838709677
2019-08-11,713.483870967742
2019-08-12,714.0322580645161
2019-08-13,714.5806451612904
2019-08-14,715.1290322580645
2019-08-15,715.6774193548387
2019-08-16,716.2258064516129
2019-08-17,716.7741935483871
2019-08-18,717.3225806451613
2019-08-19,717.8709677419355
2019-08-20,718.4193548387096
2019-08-21,718.9677419354839
2019-08-22,719.516129032258
2019-08-23,720.0645161290322
2019-08-24,720.6129032258065
2019-08-25,721.1612903225806
2019-08-26,721.7096774193549
2019-08-27,722.258064516129
2019-08-28,722.8064516129032
2019-08-29,723.3548387096774
2019-08-30,723.9032258064516
2019-08-31,724.4516129032259
2019-09-01,725.0
2019-09-02,724.4
2019-09-03,723.8
2019-09-04,723.2
2019-09-05,722.6
2019-09-06,722.0
2019-09-07,721.4
2019-09-08,720.8
2019-09-09,720.2
2019-09-10,719.6
2019-09-11,719.0
2019-09-12,718.4
2019-09-13,717.8
2019-09-14,717.2
2019-09-15,716.6
2019-09-16,716.0
2019-09-17,715.4
2019-09-18,714.8
2019-09-19,714.2
2019-09-20,713.6
2019-09-21,713.0
2019-09-22,712.4
2019-09-23,711.8
2019-09-24,711.2
2019-09-25,710.6
2019-09-26,710.0
2019-09-27,709.4
2019-09-28,708.8
2019-09-29,708.2
2019-09-30,707.6
2019-10-01,707.0
2019-10-02,706.7741935483871
2019-10-03,706.5483870967741
2019-10-04,706.3225806451613
2019-10-05,706.0967741935484
2019-10-06,705.8709677419355
2019-10-07,705.6451612903226
2019-10-08,705.4193548387096
2019-10-09,705.1935483870968
2019-10-10,704.9677419354839
2019-10-11,704.741935483871
2019-10-12,704.516129032258
2019-10-13,704.2903225806451
2019-10-14,704.0645161290323
2019-10-15,703.8387096774194
2019-10-16,703.6129032258065
2019-10-17,703.3870967741935
2019-10-18,703.1612903225806
2019-10-19,702.9354838709677
2019-10-20,702.7096774193549
2019-10-21,702.483870967742
2019-10-22,702.258064516129
2019-10-23,702.0322580645161
2019-10-24,701.8064516129032
2019-10-25,701.5806451612904
2019-10-26,701.3548387096774
2019-10-27,701.1290322580645
2019-10-28,700.9032258064516
2019-10-29,700.6774193548387
2019-10-30,700.4516129032259
2019-10-31,700.2258064516129
2019-11-01,700.0
2019-11-02,700.8
2019-11-03,701.6
2019-11-04,702.4
2019-11-05,703.2
2019-11-06,704.0
2019-11-07,704.8
2019-11-08,705.6
2019-11-09,706.4
2019-11-10,707.2
2019-11-11,708.0
2019-11-12,708.8
2019-11-13,709.6
2019-11-14,710.4
2019-11-15,711.2
2019-11-16,712.0
2019-11-17,712.8
2019-11-18,713.6
2019-11-19,714.4
2019-11-20,715.2
2019-11-21,716.0
2019-11-22,716.8
2019-11-23,717.6
2019-11-24,718.4
2019-11-25,719.2
2019-11-26,720.0
2019-11-27,720.8
2019-11-28,721.6
2019-11-29,722.4
2019-11-30,723.2
2019-12-01,724.0
2019-12-02,726.4516129032259
2019-12-03,728.9032258064516
2019-12-04,731.3548387096774
2019-12-05,733.8064516129032
2019-12-06,736.258064516129
2019-12-07,738.7096774193549
2019-12-08,741.1612903225806
2019-12-09,743.6129032258065
2019-12-10,746.0645161290323
2019-12-11,748.516129032258
2019-12-12,750.9677419354839
2019-12-13,753.4193548387096
2019-12-14,755.8709677419355
2019-12-15,758.3225806451613
2019-12-16,760.7741935483871
2019-12-17,763.2258064516129
2019-12-18,765.6774193548387
2019-12-19,768.1290322580645
2019-12-20,770.5806451612904
2019-12-21,773.0322580645161
2019-12-22,775.483870967742
2019-12-23,777.9354838709678
2019-12-24,780.3870967741935
2019-12-25,782.8387096774194
2019-12-26,785.2903225806451
2019-12-27,787.741935483871
2019-12-28,790.1935483870968
2019-12-29,792.6451612903226
2019-12-30,795.0967741935484
2019-12-31,797.5483870967741
2020-01-01,800.0
2020-01-02,798.8709677419355
2020-01-03,797.741935483871
2020-01-04,796.6129032258065
2020-01-05,795.483870967742
2020-01-06,794.3548387096774
2020-01-07,793.2258064516129
2020-01-08,792.0967741935484
2020-01-09,790.9677419354839
2020-01-10,789.8387096774194
2020-01-11,788.7096774193549
2020-01-12,787.5806451612904
2020-01-13,786.4516129032259
2020-01-14,785.3225806451613
2020-01-15,784.1935483870968
2020-01-16,783.0645161290322
2020-01-17,781.9354838709677
2020-01-18,780.8064516129032
2020-01-19,779.6774193548387
2020-01-20,778.5483870967741
2020-01-21,777.4193548387096
2020-01-22,776.2903225806451
2020-01-23,775.1612903225806
2020-01-24,774.0322580645161
2020-01-25,772.9032258064516
2020-01-26,771.7741935483871
2020-01-27,770.6451612903226
2020-01-28,769.516129032258
2020-01-29,768.3870967741935
2020-01-30,767.258064516129
2020-01-31,766.1290322580645
2020-02-01,765.0
2020-02-02,765.0
2020-02-03,765.0
2020-02-04,765.0
2020-02-05,765.0
2020-02-06,765.0
2020-02-07,765.0
2020-02-08,765.0
2020-02-09,765.0
2020-02-10,765.0
2020-02-11,765.0
2020-02-12,765.0
2020-02-13,765.0
2020-02-14,765.0
2020-02-15,765.0
2020-02-16,765.0
2020-02-17,765.0
2020-02-18,765.0
2020-02-19,765.0
2020-02-20,765.0
2020-02-21,765.0
2020-02-22,765.0
2020-02-23,765.0
2020-02-24,765.0
2020-02-25,765.0
2020-02-26,765.0
2020-02-27,765.0
2020-02-28,765.0
2020-02-29,765.0
2020-03-01,765.0
2020-03-02,765.0
2020-03-03,765.0
2020-03-04,765.0
2020-03-05,765.0
2020-03-06,765.0
2020-03-07,765.0
2020-03-08,765.0
2020-03-09,765.0
2020-03-10,765.0
2020-03-11,765.0
2020-03-12,765.0
2020-03-13,765.0
2020-03-14,765.0
2020-03-15,765.0
2020-03-16,765.0
2020-03-17,765.0
2020-03-18,765.0
2020-03-19,765.0
2020-03-20,765.0
2020-03-21,765.0
2020-03-22,765.0
2020-03-23,765.0
2020-03-24,765.0
2020-03-25,765.0
2020-03-26,765.0
2020-03-27,765.0
2020-03-28,765.0
2020-03-29,765.0
2020-03-30,765.0
2020-03-31,765.0
2020-04-01,765.0
2020-04-02,765.0
2020-04-03,765.0
2020-04-04,765.0
2020-04-05,765.0
2020-04-06,765.0
2020-04-07,765.0
2020-04-08,765.0
2020-04-09,765.0
2020-04-10,765.0
2020-04-11,765.0
2020-04-12,765.0
2020-04-13,765.0
2020-04-14,765.0
2020-04-15,765.0
