,Open,High,Low,Close,Volume,VOX_unscaled,VOX_monthly,isPartial,scale,VOX,VOX stock_unscaled,VOX stock_monthly,isPartial,scale,VOX stock,VOX price_unscaled,VOX price_monthly,isPartial,scale,VOX price,VOX vanguard_unscaled,VOX vanguard_monthly,isPartial,scale,VOX vanguard,Dow Jones_unscaled,Dow Jones_monthly,isPartial,scale,Dow Jones,Trump_unscaled,Trump_monthly,isPartial,scale,Trump
9/29/16,94.97000122,95.44999695,94.51999664,94.68000031,50800,63,53,,0.53,33.39,81,24,,0.24,19.44,0,34,,0.34,0,0,21,,0.21,0,80,16,,0.16,12.8,34,30,,0.3,10.2
9/30/16,95.04000092,95.23000336,94.37000275,94.38999939,60700,66,53,,0.53,34.98,0,24,,0.24,0,0,34,,0.34,0,0,21,,0.21,0,78,16,,0.16,12.48,36,30,,0.3,10.8
10/3/16,94.20999908,94.44999695,93.76000214,94.34999847,823900,56,60,,0.6,33.6,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,81,14,,0.14,11.34,29,61,,0.61,17.69
10/4/16,94.38999939,94.47000122,92.80000305,93.40000153,151800,56,60,,0.6,33.6,83,21,,0.21,17.43,47,31,,0.31,14.57,94,40,,0.4,37.6,87,14,,0.14,12.18,24,61,,0.61,14.64
10/5/16,93.87000275,93.87000275,92.47000122,92.98999786,231700,73,60,,0.6,43.8,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,83,14,,0.14,11.62,28,61,,0.61,17.08
10/6/16,92.79000092,92.93000031,92.11000061,92.72000122,124300,66,60,,0.6,39.6,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,79,14,,0.14,11.06,24,61,,0.61,14.64
10/7/16,92.93000031,93.08999634,91.77999878,92.36000061,58100,61,60,,0.6,36.6,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,82,14,,0.14,11.48,27,61,,0.61,16.47
10/10/16,92.66999817,93.33999634,92.08000183,93.23000336,52500,96,60,,0.6,57.6,0,21,,0.21,0,0,31,,0.31,0,100,40,,0.4,40,76,14,,0.14,10.64,100,61,,0.61,61
10/11/16,92.94999695,93.08000183,92.44999695,92.72000122,175900,77,60,,0.6,46.2,0,21,,0.21,0,0,31,,0.31,0,96,40,,0.4,38.4,83,14,,0.14,11.62,58,61,,0.61,35.38
10/12/16,92.75,93.37999725,92.69999695,93.19999695,52500,64,60,,0.6,38.4,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,95,14,,0.14,13.3,46,61,,0.61,28.06
10/13/16,92.75,93,92.01999664,92.73999786,74300,85,60,,0.6,51,85,21,,0.21,17.85,99,31,,0.31,30.69,96,40,,0.4,38.4,100,14,,0.14,14,50,61,,0.61,30.5
10/14/16,93.09999847,93.65000153,92.68000031,92.70999908,308800,68,60,,0.6,40.8,91,21,,0.21,19.11,0,31,,0.31,0,0,40,,0.4,0,89,14,,0.14,12.46,46,61,,0.61,28.06
10/17/16,92.63999939,92.93000031,92.44000244,92.65000153,49100,70,60,,0.6,42,84,21,,0.21,17.64,49,31,,0.31,15.19,0,40,,0.4,0,80,14,,0.14,11.2,36,61,,0.61,21.96
10/18/16,93.12999725,93.44000244,92.90000153,93.12999725,75000,60,60,,0.6,36,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,84,14,,0.14,11.76,36,61,,0.61,21.96
10/19/16,93.26000214,93.80999756,93.18000031,93.48000336,57700,67,60,,0.6,40.2,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,84,14,,0.14,11.76,34,61,,0.61,20.74
10/20/16,92.91000366,92.91000366,91.98999786,92.30000305,72500,100,60,,0.6,60,83,21,,0.21,17.43,0,31,,0.31,0,0,40,,0.4,0,82,14,,0.14,11.48,77,61,,0.61,46.97
10/21/16,91.73999786,92.02999878,90.87000275,91.23999786,60800,96,60,,0.6,57.6,91,21,,0.21,19.11,0,31,,0.31,0,0,40,,0.4,0,82,14,,0.14,11.48,41,61,,0.61,25.01
10/24/16,91.47000122,92.12000275,91.44999695,91.75,88900,59,60,,0.6,35.4,82,21,,0.21,17.22,47,31,,0.31,14.57,0,40,,0.4,0,73,14,,0.14,10.22,31,61,,0.61,18.91
10/25/16,91.80000305,91.83999634,90.87000275,90.91000366,94100,82,60,,0.6,49.2,82,21,,0.21,17.22,0,31,,0.31,0,0,40,,0.4,0,80,14,,0.14,11.2,31,61,,0.61,18.91
10/26/16,90.73999786,91.19999695,90.31999969,90.48000336,63500,62,60,,0.6,37.2,83,21,,0.21,17.43,48,31,,0.31,14.88,0,40,,0.4,0,78,14,,0.14,10.92,34,61,,0.61,20.74
10/27/16,90.62000275,92.12000275,90.44000244,91.80999756,109700,60,60,,0.6,36,0,21,,0.21,0,48,31,,0.31,14.88,0,40,,0.4,0,76,14,,0.14,10.64,33,61,,0.61,20.13
10/28/16,91.80999756,92.31999969,91.25,91.29000092,53700,67,60,,0.6,40.2,0,21,,0.21,0,100,31,,0.31,31,0,40,,0.4,0,87,14,,0.14,12.18,31,61,,0.61,18.91
10/31/16,91.26999664,91.31999969,90.83000183,90.98000336,59900,69,60,,0.6,41.4,0,21,,0.21,0,0,31,,0.31,0,0,40,,0.4,0,76,14,,0.14,10.64,30,61,,0.61,18.3
11/1/16,91.09999847,91.23999786,89.25,89.62999725,108400,56,66,FALSE,0.66,36.96,0,42,FALSE,0.42,0,0,52,FALSE,0.52,0,0,31,FALSE,0.31,0,8,31,FALSE,0.31,2.48,10,100,FALSE,1,10
11/2/16,89.45999908,89.45999908,87.29000092,87.38999939,854800,52,66,,0.66,34.32,72,42,,0.42,30.24,44,52,,0.52,22.88,0,31,,0.31,0,8,31,,0.31,2.48,11,100,,1,11
11/3/16,87.94999695,88.45999908,87.40000153,87.54000092,151500,68,66,,0.66,44.88,0,42,,0.42,0,0,52,,0.52,0,0,31,,0.31,0,8,31,,0.31,2.48,11,100,,1,11
11/4/16,87.75,88.55999756,87.40000153,88.01000214,109300,59,66,,0.66,38.94,50,42,,0.42,21,0,52,,0.52,0,0,31,,0.31,0,8,31,,0.31,2.48,11,100,,1,11
11/7/16,89.09999847,89.18000031,88.54000092,88.95999908,83700,67,66,,0.66,44.22,47,42,,0.42,19.74,43,52,,0.52,22.36,0,31,,0.31,0,10,31,,0.31,3.1,16,100,,1,16
11/8/16,89.05000305,90.30999756,89.05000305,89.98999786,718100,76,66,,0.66,50.16,0,42,,0.42,0,44,52,,0.52,22.88,0,31,,0.31,0,11,31,,0.31,3.41,28,100,,1,28
11/9/16,88.79000092,91.56999969,88.75,91.47000122,160200,100,66,,0.66,66,0,42,,0.42,0,0,52,,0.52,0,67,31,,0.31,20.77,100,31,,0.31,31,100,100,,1,100
11/10/16,91.73999786,91.73999786,88.94999695,89.63999939,128300,72,66,,0.66,47.52,48,42,,0.42,20.16,0,52,,0.52,0,0,31,,0.31,0,36,31,,0.31,11.16,55,100,,1,55
11/11/16,88.84999847,90.58000183,88.84999847,89.98999786,106500,82,66,,0.66,54.12,100,42,,0.42,42,0,52,,0.52,0,0,31,,0.31,0,20,31,,0.31,6.2,40,100,,1,40
11/14/16,90.37000275,90.45999908,89.83999634,89.91000366,99000,68,66,,0.66,44.88,0,42,,0.42,0,0,52,,0.52,0,0,31,,0.31,0,13,31,,0.31,4.03,23,100,,1,23
11/15/16,90.16999817,90.80999756,89.94000244,90.73000336,118000,52,66,,0.66,34.32,47,42,,0.42,19.74,0,52,,0.52,0,0,31,,0.31,0,13,31,,0.31,4.03,17,100,,1,17
11/16/16,90.66000366,91.48000336,90.48000336,91.33000183,148000,70,66,,0.66,46.2,0,42,,0.42,0,0,52,,0.52,0,0,31,,0.31,0,11,31,,0.31,3.41,15,100,,1,15
11/17/16,91.79000092,92.31999969,91.66999817,91.66999817,66500,48,66,,0.66,31.68,48,42,,0.42,20.16,69,52,,0.52,35.88,0,31,,0.31,0,11,31,,0.31,3.41,12,100,,1,12
11/18/16,91.98999786,92.29000092,91.72000122,92.23000336,109300,61,66,,0.66,40.26,0,42,,0.42,0,0,52,,0.52,0,0,31,,0.31,0,10,31,,0.31,3.1,12,100,,1,12
11/21/16,92.61000061,93.19000244,92.30999756,93.18000031,58400,57,66,,0.66,37.62,0,42,,0.42,0,44,52,,0.52,22.88,0,31,,0.31,0,9,31,,0.31,2.79,10,100,,1,10
11/22/16,93.5,94.68000031,93.5,94.56999969,424200,47,66,,0.66,31.02,48,42,,0.42,20.16,45,52,,0.52,23.4,0,31,,0.31,0,14,31,,0.31,4.34,11,100,,1,11
11/23/16,94.34999847,95.5,94.34999847,95.19999695,187600,47,66,,0.66,31.02,52,42,,0.42,21.84,64,52,,0.52,33.28,0,31,,0.31,0,12,31,,0.31,3.72,9,100,,1,9
11/25/16,95.31999969,96,95.27999878,95.76999664,49100,45,66,,0.66,29.7,53,42,,0.42,22.26,100,52,,0.52,52,0,31,,0.31,0,7,31,,0.31,2.17,7,100,,1,7
11/28/16,95.76999664,96.41999817,95.76999664,96.25,70000,50,66,,0.66,33,0,42,,0.42,0,41,52,,0.52,21.32,0,31,,0.31,0,8,31,,0.31,2.48,7,100,,1,7
11/29/16,96.23999786,96.40000153,95.80000305,95.90000153,63900,52,66,,0.66,34.32,89,42,,0.42,37.38,82,52,,0.52,42.64,0,31,,0.31,0,9,31,,0.31,2.79,7,100,,1,7
11/30/16,95.69000244,95.86000061,93.94000244,93.94000244,122300,47,66,,0.66,31.02,45,42,,0.42,18.9,0,52,,0.52,0,0,31,,0.31,0,10,31,,0.31,3.1,7,100,,1,7
12/1/16,94,94.15000153,93.30999756,93.79000092,98000,92,55,FALSE,0.55,50.6,56,49,FALSE,0.49,27.44,43,50,FALSE,0.5,21.5,0,39,FALSE,0.39,0,60,20,FALSE,0.2,12,93,29,FALSE,0.29,26.97
12/2/16,93.79000092,94.45999908,93.66999817,93.93000031,89800,72,55,,0.55,39.6,0,49,,0.49,0,0,50,,0.5,0,0,39,,0.39,0,59,20,,0.2,11.8,100,29,,0.29,29
12/5/16,94.48000336,94.98000336,94.38999939,94.83999634,108400,86,55,,0.55,47.3,100,49,,0.49,49,39,50,,0.5,19.5,0,39,,0.39,0,54,20,,0.2,10.8,86,29,,0.29,24.94
12/6/16,95.19999695,96.15000153,94.73999786,95.80000305,216600,74,55,,0.55,40.7,54,49,,0.49,26.46,0,50,,0.5,0,0,39,,0.39,0,58,20,,0.2,11.6,87,29,,0.29,25.23
12/7/16,95.98000336,98.16999817,95.95999908,98.13999939,250800,83,55,,0.55,45.65,54,49,,0.49,26.46,43,50,,0.5,21.5,0,39,,0.39,0,71,20,,0.2,14.2,94,29,,0.29,27.26
12/8/16,98.08000183,98.45999908,97.77999878,98.18000031,83800,86,55,,0.55,47.3,0,49,,0.49,0,43,50,,0.5,21.5,0,39,,0.39,0,81,20,,0.2,16.2,90,29,,0.29,26.1
12/9/16,98.20999908,98.38999939,97.75,98.15000153,251600,80,55,,0.55,44,57,49,,0.49,27.93,0,50,,0.5,0,0,39,,0.39,0,80,20,,0.2,16,83,29,,0.29,24.07
12/12/16,98.30000305,98.73000336,97.95999908,97.95999908,86400,86,55,,0.55,47.3,52,49,,0.49,25.48,56,50,,0.5,28,85,39,,0.39,33.15,66,20,,0.2,13.2,79,29,,0.29,22.91
12/13/16,98.48000336,99.15000153,98.41999817,98.91999817,76900,97,55,,0.55,53.35,55,49,,0.49,26.95,42,50,,0.5,21,0,39,,0.39,0,80,20,,0.2,16,94,29,,0.29,27.26
12/14/16,98.16999817,98.37999725,97.18000031,97.37000275,128200,90,55,,0.55,49.5,0,49,,0.49,0,0,50,,0.5,0,87,39,,0.39,33.93,100,20,,0.2,20,88,29,,0.29,25.52
12/15/16,97.04000092,98.37000275,97,98,105000,91,55,,0.55,50.05,56,49,,0.49,27.44,0,50,,0.5,0,0,39,,0.39,0,89,20,,0.2,17.8,84,29,,0.29,24.36
12/16/16,98.30999756,98.36000061,97.94999695,98.33999634,93100,89,55,,0.55,48.95,57,49,,0.49,27.93,0,50,,0.5,0,93,39,,0.39,36.27,73,20,,0.2,14.6,85,29,,0.29,24.65
12/19/16,98.83000183,100.1100006,98.58999634,99.81999969,91700,80,55,,0.55,44,57,49,,0.49,27.93,0,50,,0.5,0,0,39,,0.39,0,63,20,,0.2,12.6,87,29,,0.29,25.23
12/20/16,100.0199966,100.6800003,99.97000122,100.4599991,484300,80,55,,0.55,44,61,49,,0.49,29.89,0,50,,0.5,0,0,39,,0.39,0,92,20,,0.2,18.4,89,29,,0.29,25.81
12/21/16,100.0899963,100.7600021,99.93000031,99.94999695,88900,93,55,,0.55,51.15,0,49,,0.49,0,47,50,,0.5,23.5,0,39,,0.39,0,86,20,,0.2,17.2,69,29,,0.29,20.01
12/22/16,100.25,100.9800034,99.94999695,100.6999969,144100,82,55,,0.55,45.1,62,49,,0.49,30.38,0,50,,0.5,0,100,39,,0.39,39,87,20,,0.2,17.4,77,29,,0.29,22.33
12/23/16,100.75,101.5,100.7300034,101.25,203100,83,55,,0.55,45.65,0,49,,0.49,0,100,50,,0.5,50,0,39,,0.39,0,70,20,,0.2,14,85,29,,0.29,24.65
12/27/16,101.2200012,101.7900009,101,101.4100037,77400,74,55,,0.55,40.7,0,49,,0.49,0,48,50,,0.5,24,0,39,,0.39,0,70,20,,0.2,14,59,29,,0.29,17.11
12/28/16,101.4499969,101.5,100.4400024,100.5899963,61500,70,55,,0.55,38.5,61,49,,0.49,29.89,48,50,,0.5,24,0,39,,0.39,0,73,20,,0.2,14.6,61,29,,0.29,17.69
12/29/16,100.7699966,101.0699997,100.7699966,100.8799973,77400,75,55,,0.55,41.25,59,49,,0.49,28.91,47,50,,0.5,23.5,0,39,,0.39,0,70,20,,0.2,14,60,29,,0.29,17.4
12/30/16,100.9100037,100.9100037,99.80000305,100.1500015,82300,79,55,,0.55,43.45,61,49,,0.49,29.89,50,50,,0.5,25,0,39,,0.39,0,66,20,,0.2,13.2,59,29,,0.29,17.11
1/3/17,101.0400009,103.6299973,101.0100021,103.4199982,874900,61,64,,0.64,39.04,0,23,,0.23,0,68,55,,0.55,37.4,0,28,,0.28,0,37,22,,0.22,8.14,9,74,,0.74,6.66
1/4/17,103.5699997,104.1999969,103.3799973,104.1299973,411400,54,64,,0.64,34.56,49,23,,0.23,11.27,0,55,,0.55,0,90,28,,0.28,25.2,38,22,,0.22,8.36,9,74,,0.74,6.66
1/5/17,104.1200027,104.3600006,103.0800018,103.3700027,243100,65,64,,0.64,41.6,100,23,,0.23,23,68,55,,0.55,37.4,93,28,,0.28,26.04,36,22,,0.22,7.92,10,74,,0.74,7.4
1/6/17,103.9100037,103.9100037,101.8899994,101.9400024,125100,69,64,,0.64,44.16,0,23,,0.23,0,69,55,,0.55,37.95,0,28,,0.28,0,47,22,,0.22,10.34,12,74,,0.74,8.88
1/9/17,101.8799973,102,100.8499985,100.9499969,106400,59,64,,0.64,37.76,0,23,,0.23,0,65,55,,0.55,35.75,0,28,,0.28,0,33,22,,0.22,7.26,16,74,,0.74,11.84
1/10/17,100.9199982,101.6299973,100.1500015,101.5500031,112300,69,64,,0.64,44.16,0,23,,0.23,0,65,55,,0.55,35.75,0,28,,0.28,0,34,22,,0.22,7.48,13,74,,0.74,9.62
1/11/17,101.2600021,101.4300003,100.7600021,101.1600037,95000,71,64,,0.64,45.44,47,23,,0.23,10.81,66,55,,0.55,36.3,87,28,,0.28,24.36,38,22,,0.22,8.36,38,74,,0.74,28.12
1/12/17,101.0100021,101.1500015,100.1800003,101.1299973,154700,67,64,,0.64,42.88,0,23,,0.23,0,100,55,,0.55,55,0,28,,0.28,0,44,22,,0.22,9.68,22,74,,0.74,16.28
1/13/17,101.1600037,101.5800018,101.0100021,101.4199982,137700,67,64,,0.64,42.88,48,23,,0.23,11.04,0,55,,0.55,0,0,28,,0.28,0,37,22,,0.22,8.14,16,74,,0.74,11.84
1/17/17,101.3099976,101.6900024,101.1500015,101.5500031,151900,63,64,,0.64,40.32,0,23,,0.23,0,64,55,,0.55,35.2,0,28,,0.28,0,33,22,,0.22,7.26,18,74,,0.74,13.32
1/18/17,101.6600037,101.7699966,100.7399979,100.8899994,71000,70,64,,0.64,44.8,0,23,,0.23,0,65,55,,0.55,35.75,0,28,,0.28,0,33,22,,0.22,7.26,17,74,,0.74,12.58
1/19/17,100.9800034,101.3099976,100.5800018,100.9400024,62700,63,64,,0.64,40.32,48,23,,0.23,11.04,65,55,,0.55,35.75,0,28,,0.28,0,32,22,,0.22,7.04,24,74,,0.74,17.76
1/20/17,101.4000015,102.0599976,100.9800034,101.1900024,485800,92,64,,0.64,58.88,0,23,,0.23,0,65,55,,0.55,35.75,0,28,,0.28,0,49,22,,0.22,10.78,100,74,,0.74,74
1/23/17,101.1699982,101.5299988,100.8000031,101.5,799500,79,64,,0.64,50.56,45,23,,0.23,10.35,0,55,,0.55,0,82,28,,0.28,22.96,35,22,,0.22,7.7,41,74,,0.74,30.34
1/24/17,100.3499985,100.5299988,99.48000336,100.1100006,206200,77,64,,0.64,49.28,0,23,,0.23,0,64,55,,0.55,35.2,0,28,,0.28,0,39,22,,0.22,8.58,40,74,,0.74,29.6
1/25/17,100.1600037,100.3300018,99.33999634,100.1200027,131100,84,64,,0.64,53.76,0,23,,0.23,0,64,55,,0.55,35.2,0,28,,0.28,0,100,22,,0.22,22,40,74,,0.74,29.6
1/26/17,99.73000336,100.5299988,99.68000031,100.4499969,188600,96,64,,0.64,61.44,46,23,,0.23,10.58,0,55,,0.55,0,0,28,,0.28,0,72,22,,0.22,15.84,39,74,,0.74,28.86
1/27/17,100.7600021,101.1500015,100.2900009,101.1299973,75800,87,64,,0.64,55.68,0,23,,0.23,0,67,55,,0.55,36.85,0,28,,0.28,0,52,22,,0.22,11.44,32,74,,0.74,23.68
1/30/17,100.8899994,100.8899994,100,100.3499985,101400,100,64,,0.64,64,0,23,,0.23,0,64,55,,0.55,35.2,0,28,,0.28,0,49,22,,0.22,10.78,38,74,,0.74,28.12
1/31/17,100.25,100.8499985,100.25,100.5299988,129100,84,64,,0.64,53.76,47,23,,0.23,10.81,64,55,,0.55,35.2,0,28,,0.28,0,65,22,,0.22,14.3,38,74,,0.74,28.12
2/1/17,100.8700027,101.2600021,98.05000305,98.84999847,599500,100,64,FALSE,0.64,64,50,55,FALSE,0.55,27.5,49,49,FALSE,0.49,24.01,0,30,FALSE,0.3,0,100,21,FALSE,0.21,21,98,53,FALSE,0.53,51.94
2/2/17,98.88999939,98.88999939,97.19999695,97.86000061,175200,88,64,,0.64,56.32,51,55,,0.55,28.05,100,49,,0.49,49,99,30,,0.3,29.7,82,21,,0.21,17.22,100,53,,0.53,53
2/3/17,98.11000061,98.83999634,98.11000061,98.62000275,379900,83,64,,0.64,53.12,0,55,,0.55,0,52,49,,0.49,25.48,0,30,,0.3,0,93,21,,0.21,19.53,90,53,,0.53,47.7
2/6/17,98.51999664,98.51999664,97.18000031,97.26999664,115100,72,64,,0.64,46.08,49,55,,0.55,26.95,48,49,,0.49,23.52,0,30,,0.3,0,72,21,,0.21,15.12,81,53,,0.53,42.93
2/7/17,97.43000031,97.5,96.75,96.94999695,242100,72,64,,0.64,46.08,51,55,,0.55,28.05,0,49,,0.49,0,0,30,,0.3,0,72,21,,0.21,15.12,69,53,,0.53,36.57
2/8/17,96.91999817,97.37999725,96.55999756,97.16999817,159800,76,64,,0.64,48.64,51,55,,0.55,28.05,0,49,,0.49,0,0,30,,0.3,0,70,21,,0.21,14.7,71,53,,0.53,37.63
2/9/17,97.29000092,98.06999969,97.25,97.80000305,69000,82,64,,0.64,52.48,51,55,,0.55,28.05,50,49,,0.49,24.5,0,30,,0.3,0,80,21,,0.21,16.8,77,53,,0.53,40.81
2/10/17,98.01999664,98.48000336,97.81999969,98.43000031,66200,89,64,,0.64,56.96,54,55,,0.55,29.7,0,49,,0.49,0,0,30,,0.3,0,84,21,,0.21,17.64,78,53,,0.53,41.34
2/13/17,97.73000336,98.11000061,97.5,97.77999878,140200,78,64,,0.64,49.92,100,55,,0.55,55,0,49,,0.49,0,0,30,,0.3,0,76,21,,0.21,15.96,67,53,,0.53,35.51
2/14/17,97.48999786,97.81999969,97.12999725,97.77999878,122100,80,64,,0.64,51.2,0,55,,0.55,0,51,49,,0.49,24.99,0,30,,0.3,0,89,21,,0.21,18.69,71,53,,0.53,37.63
2/15/17,97.44999695,97.63999939,97.16999817,97.55000305,98300,95,64,,0.64,60.8,53,55,,0.55,29.15,0,49,,0.49,0,0,30,,0.3,0,95,21,,0.21,19.95,73,53,,0.53,38.69
2/16/17,97.55999756,97.91000366,97.48000336,97.77999878,89400,90,64,,0.64,57.6,0,55,,0.55,0,50,49,,0.49,24.5,100,30,,0.3,30,89,21,,0.21,18.69,81,53,,0.53,42.93
2/17/17,97.55999756,98.73000336,97.19999695,98.65000153,88500,85,64,,0.64,54.4,0,55,,0.55,0,0,49,,0.49,0,0,30,,0.3,0,85,21,,0.21,17.85,83,53,,0.53,43.99
2/21/17,99.12999725,99.68000031,98.70999908,99.55000305,101900,83,64,,0.64,53.12,51,55,,0.55,28.05,49,49,,0.49,24.01,99,30,,0.3,29.7,84,21,,0.21,17.64,54,53,,0.53,28.62
2/22/17,99.58999634,99.91000366,99.44000244,99.77999878,68400,74,64,,0.64,47.36,0,55,,0.55,0,50,49,,0.49,24.5,0,30,,0.3,0,89,21,,0.21,18.69,49,53,,0.53,25.97
2/23/17,100.1399994,100.1399994,99.44999695,99.56999969,86900,66,64,,0.64,42.24,51,55,,0.55,28.05,0,49,,0.49,0,0,30,,0.3,0,90,21,,0.21,18.9,47,53,,0.53,24.91
2/24/17,99.36000061,99.69000244,99.12000275,99.26000214,63400,76,64,,0.64,48.64,0,55,,0.55,0,52,49,,0.49,25.48,0,30,,0.3,0,82,21,,0.21,17.22,51,53,,0.53,27.03
2/27/17,99.13999939,99.18000031,98.73000336,99.16000366,69500,88,64,,0.64,56.32,47,55,,0.55,25.85,46,49,,0.49,22.54,0,30,,0.3,0,72,21,,0.21,15.12,51,53,,0.53,27.03
2/28/17,99.05999756,99.05999756,97.37000275,97.73999786,81000,87,64,,0.64,55.68,49,55,,0.55,26.95,95,49,,0.49,46.55,0,30,,0.3,0,78,21,,0.21,16.38,50,53,,0.53,26.5
3/1/17,98.70999908,98.84999847,97.01000214,98.56999969,195100,87,63,FALSE,0.63,54.81,0,35,FALSE,0.35,0,79,62,FALSE,0.62,48.98,0,35,FALSE,0.35,0,100,23,FALSE,0.23,23,100,34,FALSE,0.34,34
3/2/17,98.43000031,98.59999847,97.55999756,97.76000214,73500,83,63,,0.63,52.29,0,35,,0.35,0,40,62,,0.62,24.8,0,35,,0.35,0,81,23,,0.23,18.63,55,34,,0.34,18.7
3/3/17,97.66000366,97.66000366,96.76000214,97.30999756,116800,78,63,,0.63,49.14,0,35,,0.35,0,42,62,,0.62,26.04,86,35,,0.35,30.1,69,23,,0.23,15.87,48,34,,0.34,16.32
3/6/17,96.90000153,96.90000153,96.16999817,96.44999695,221400,80,63,,0.63,50.4,0,35,,0.35,0,0,62,,0.62,0,0,35,,0.35,0,51,23,,0.23,11.73,59,34,,0.34,20.06
3/7/17,96.27999878,96.27999878,94.95999908,94.98999786,124700,88,63,,0.63,55.44,49,35,,0.35,17.15,0,62,,0.62,0,0,35,,0.35,0,52,23,,0.23,11.96,52,34,,0.34,17.68
3/8/17,95.04000092,95.13999939,94.41000366,94.5,78200,87,63,,0.63,54.81,0,35,,0.35,0,41,62,,0.62,25.42,0,35,,0.35,0,53,23,,0.23,12.19,49,34,,0.34,16.66
3/9/17,94.55000305,95.15000153,94.44999695,95.01000214,152600,85,63,,0.63,53.55,52,35,,0.35,18.2,0,62,,0.62,0,0,35,,0.35,0,54,23,,0.23,12.42,46,34,,0.34,15.64
3/10/17,95.34999847,95.61000061,94.94999695,95.33999634,83900,93,63,,0.63,58.59,80,35,,0.35,28,0,62,,0.62,0,0,35,,0.35,0,55,23,,0.23,12.65,42,34,,0.34,14.28
3/13/17,95.33000183,96.04000092,95.19999695,96.02999878,125600,89,63,,0.63,56.07,100,35,,0.35,35,0,62,,0.62,0,0,35,,0.35,0,43,23,,0.23,9.89,40,34,,0.34,13.6
3/14/17,95.88999939,95.88999939,94.97000122,95.15000153,59600,83,63,,0.63,52.29,53,35,,0.35,18.55,0,62,,0.62,0,0,35,,0.35,0,45,23,,0.23,10.35,40,34,,0.34,13.6
3/15/17,95.16000366,96.83000183,95.16000366,96.62000275,146800,81,63,,0.63,51.03,53,35,,0.35,18.55,42,62,,0.62,26.04,0,35,,0.35,0,50,23,,0.23,11.5,66,34,,0.34,22.44
3/16/17,96.70999908,97.09999847,96.41999817,96.98999786,51900,88,63,,0.63,55.44,0,35,,0.35,0,0,62,,0.62,0,0,35,,0.35,0,49,23,,0.23,11.27,60,34,,0.34,20.4
3/17/17,97.12000275,97.75,96.88999939,97.66999817,137000,82,63,,0.63,51.66,0,35,,0.35,0,44,62,,0.62,27.28,0,35,,0.35,0,48,23,,0.23,11.04,56,34,,0.34,19.04
3/20/17,97.68000031,97.87000275,97.38999939,97.63999939,53200,85,63,,0.63,53.55,0,35,,0.35,0,42,62,,0.62,26.04,0,35,,0.35,0,42,23,,0.23,9.66,56,34,,0.34,19.04
3/21/17,97.91000366,98.19000244,96.66000366,96.68000031,185100,92,63,,0.63,57.96,0,35,,0.35,0,41,62,,0.62,25.42,0,35,,0.35,0,58,23,,0.23,13.34,56,34,,0.34,19.04
3/22/17,96.45999908,96.45999908,94.81999969,95.41999817,68900,86,63,,0.63,54.18,53,35,,0.35,18.55,84,62,,0.62,52.08,0,35,,0.35,0,71,23,,0.23,16.33,53,34,,0.34,18.02
3/23/17,95.26999664,96.01000214,94.95999908,95.23000336,55200,100,63,,0.63,63,54,35,,0.35,18.9,0,62,,0.62,0,0,35,,0.35,0,61,23,,0.23,14.03,53,34,,0.34,18.02
3/24/17,94.65000153,95.16999817,94.41000366,94.63999939,72900,94,63,,0.63,59.22,55,35,,0.35,19.25,0,62,,0.62,0,0,35,,0.35,0,61,23,,0.23,14.03,59,34,,0.34,20.06
3/27/17,94.08000183,94.31999969,93.40000153,93.87000275,67800,81,63,,0.63,51.03,0,35,,0.35,0,84,62,,0.62,52.08,0,35,,0.35,0,66,23,,0.23,15.18,40,34,,0.34,13.6
3/28/17,93.77999878,94.05000305,93.15000153,93.79000092,102500,85,63,,0.63,53.55,0,35,,0.35,0,42,62,,0.62,26.04,0,35,,0.35,0,63,23,,0.23,14.49,41,34,,0.34,13.94
3/29/17,93.91999817,94.58999634,93.73000336,94.48999786,81400,95,63,,0.63,59.85,54,35,,0.35,18.9,0,62,,0.62,0,0,35,,0.35,0,57,23,,0.23,13.11,40,34,,0.34,13.6
3/30/17,94.54000092,95.22000122,94.37000275,95.19000244,77800,78,63,,0.63,49.14,0,35,,0.35,0,0,62,,0.62,0,0,35,,0.35,0,52,23,,0.23,11.96,40,34,,0.34,13.6
3/31/17,95.16000366,95.33999634,94.87000275,94.87000275,50600,91,63,,0.63,57.33,0,35,,0.35,0,0,62,,0.62,0,0,35,,0.35,0,53,23,,0.23,12.19,42,34,,0.34,14.28
4/3/17,94.88999939,94.94999695,94.05000305,94.66000366,188400,69,64,,0.64,44.16,0,35,,0.35,0,40,46,,0.46,18.4,0,29,,0.29,0,63,19,,0.19,11.97,44,25,,0.25,11
4/4/17,95.55999756,96.26000214,95.55999756,96.23999786,86900,90,64,,0.64,57.6,0,35,,0.35,0,0,46,,0.46,0,98,29,,0.29,28.42,69,19,,0.19,13.11,49,25,,0.25,12.25
